Customer_ID,Tenure,MonthlyCharge,Contract,InternetService,Churn_Actual,Churn_Probability,Churn_Risk
W839946,2.656915117,114.983787,Month-to-month,,No,0.11654414900899827,Low
O511762,8.381515693,232.637807,Month-to-month,DSL,Yes,0.9998615916955018,High
B118954,14.53315436,225.131966,Two Year,DSL,No,0.5106158730736713,Medium
N28336,13.62832619,212.641455,Two Year,DSL,Yes,0.8620839185487419,High
B871043,1.281566108,152.495236,Month-to-month,,Yes,0.8618242773687709,High
S317408,3.365552603,134.950905,Month-to-month,Fiber Optic,Yes,0.6236188274366427,Medium
S255098,5.397827503,200.132293,Month-to-month,DSL,Yes,1.0,High
X426072,9.001231999,197.470195,Two Year,DSL,No,0.279408256061447,Low
W452692,10.9750814,192.456745,Two Year,Fiber Optic,No,0.09198582742977372,Low
F858862,7.825845378,162.471255,Month-to-month,Fiber Optic,Yes,0.8318022236435602,High
L944489,14.12966281,222.660939,Month-to-month,,Yes,0.990593149540518,High
K681982,14.66914461,114.950905,Two Year,DSL,No,0.03319295534305676,Low
F240900,5.388165017,182.446995,Month-to-month,Fiber Optic,Yes,0.7049010862278083,High
R164095,2.810825808,95.005709,Two Year,,No,0.009697933227344992,Low
O534672,2.485229169,172.456745,Month-to-month,DSL,Yes,0.9666515368689282,High
K473134,2.051069457,177.65076,Two Year,,No,0.3382779369250803,Medium
W211742,6.10108047,207.638588,One year,,No,0.42605235352182297,Medium
H500107,4.950398978,220.118516,Two Year,Fiber Optic,Yes,0.7711036131250052,High
E998043,10.16660427,137.468388,Two Year,,No,0.028657153918477958,Low
E965565,12.29558653,159.965008,Month-to-month,Fiber Optic,Yes,0.6878223966041067,Medium
S332430,24.8868126,182.465269,Two Year,Fiber Optic,No,0.060734706488793526,Low
L596007,9.660361769,129.977753,One year,DSL,No,0.026640720390720393,Low
R760429,7.663625954,112.484375,Month-to-month,,Yes,0.09848532816449827,Low
N954926,5.25445262,127.488728,One year,,No,0.01882421577625522,Low
Z164087,13.59137366,162.471255,Two Year,Fiber Optic,No,0.021544737942760257,Low
Z714373,12.3492819,154.961766,Month-to-month,DSL,Yes,0.8066189706879188,High
E862109,18.37317391,194.976769,Two Year,Fiber Optic,No,0.035413163641317406,Low
S777773,8.498042024,192.48852,One year,Fiber Optic,No,0.10793032894648516,Low
K974970,22.33583015,162.452604,Two Year,Fiber Optic,No,0.017595704919639826,Low
S411723,1.541545443,107.48056,Two Year,,No,0.11235093950513905,Low
C867654,12.78453216,142.482694,Month-to-month,DSL,Yes,0.7536467066733961,High
V529956,2.527681829,165.018175,Two Year,,Yes,0.3892628028557496,Medium
L538003,7.065506244,125.007314,Month-to-month,,No,0.2460310269812266,Low
P120818,4.258552081,139.987503,Month-to-month,DSL,Yes,0.8478754152947344,High
H401803,4.801969514,112.455141,Month-to-month,Fiber Optic,No,0.07515646498030212,Low
W309763,5.204853319,212.622804,Two Year,DSL,Yes,0.9697524315057984,High
X715086,32.0730133,182.460772,Month-to-month,Fiber Optic,No,0.13166588809017088,Low
L72577,11.16847385,159.947583,One year,DSL,Yes,0.5067034647881268,Medium
R753498,16.8000196,245.145743,Two Year,Fiber Optic,No,0.39386134329589256,Medium
U843827,17.6210362,149.977753,Month-to-month,Fiber Optic,No,0.09868812396753572,Low
L152937,17.18829795,184.967019,Month-to-month,Fiber Optic,Yes,0.6664045817176801,Medium
D765207,17.52138221,92.455141,Month-to-month,DSL,No,0.058828969233381,Low
N700604,10.4103675,149.944668,Month-to-month,DSL,No,0.5241491523319887,Medium
J316639,3.310281145,167.456419,Month-to-month,Fiber Optic,Yes,0.8414747055301863,High
Y517622,2.993625911,197.516854,Month-to-month,,Yes,0.8526820948417709,High
P454810,16.26037537,152.488401,Month-to-month,,Yes,0.6931097243508896,Medium
H757186,3.045064701,162.482694,Month-to-month,Fiber Optic,Yes,0.8342918436843467,High
A653303,15.35762157,262.610632,Month-to-month,Fiber Optic,Yes,0.9971428571428571,High
J307751,5.940902789,190.173699,Month-to-month,,Yes,0.9395785855726138,High
N206516,5.988505209,187.513939,Month-to-month,,Yes,0.9058638921263337,High
W592004,7.138784756,212.641455,One year,DSL,Yes,0.9673403623403624,High
Q445599,8.951793883,104.964303,Month-to-month,DSL,No,0.28444108479338776,Low
P651840,4.221959275,232.637807,Month-to-month,DSL,Yes,0.9929411764705882,High
F902621,9.797427154,142.499263,Two Year,,No,0.07282990494362213,Low
K455778,10.90397471,277.63748,One year,Fiber Optic,Yes,0.9536362188536102,High
H686155,1.665591776,112.455141,Month-to-month,Fiber Optic,No,0.20124192152874135,Low
G769178,8.611218573,220.118516,One year,Fiber Optic,Yes,0.7717097766402996,High
V150452,1.28507969,139.951231,Two Year,DSL,Yes,0.6367058209749716,Medium
P688672,1.379696124,184.978458,Month-to-month,Fiber Optic,No,0.37217623195273153,Medium
I31591,3.084376591,210.138,Month-to-month,,Yes,0.9971428571428571,High
W339489,2.43754565,142.468917,Two Year,DSL,No,0.15976377332602934,Low
Y795644,3.288124191,160.00128,Two Year,Fiber Optic,No,0.01352950318867314,Low
Z42949,32.30772134,127.481989,Two Year,Fiber Optic,No,0.009401709401709401,Low
K702957,13.46565415,162.452604,Two Year,Fiber Optic,No,0.012380146644106034,Low
U27325,19.244458,172.457857,Month-to-month,Fiber Optic,No,0.18335446068127864,Low
N804575,8.69085131,255.155493,Two Year,Fiber Optic,No,0.4860397924659946,Medium
P54060,3.778575882,184.979684,Two Year,DSL,Yes,0.7414552061025458,High
L363925,10.27819073,175.006206,Month-to-month,DSL,Yes,0.8333069207353028,High
S253484,4.156887945,112.455141,One year,Fiber Optic,No,0.005555555555555556,Low
A859738,11.32083915,194.958118,Two Year,Fiber Optic,No,0.042310827163021855,Low
R548809,5.254442453,172.44408,Two Year,Fiber Optic,No,0.024793096013577143,Low
U138913,5.2551003,200.165175,Two Year,,No,0.5286274306933195,Medium
M244790,6.417132666,127.460067,Month-to-month,DSL,No,0.27879380551754507,Low
W610913,18.61278731,147.478341,Two Year,Fiber Optic,No,0.006887899178648078,Low
H932939,4.924623699,207.49737,One year,Fiber Optic,No,0.17414350241511428,Low
X00931,6.325942162,169.937833,Two Year,Fiber Optic,No,0.08881575922306312,Low
P218828,17.22220989,152.457857,One year,DSL,No,0.05348483954985503,Low
P365450,3.238699239,162.460772,One year,DSL,No,0.1390917120696334,Low
R912808,6.437878909,200.132293,Month-to-month,DSL,Yes,0.9867873303167422,High
J883265,15.22323989,182.460772,Month-to-month,Fiber Optic,Yes,0.6517021274568949,Medium
L161656,7.484425045,124.97808,One year,Fiber Optic,No,0.019005847953216373,Low
O412044,7.218752772,230.105118,Month-to-month,Fiber Optic,Yes,1.0,High
X299129,11.69875604,147.473844,Month-to-month,Fiber Optic,No,0.04444989084597757,Low
O987713,10.03363969,142.482694,Month-to-month,DSL,No,0.47455865219410037,Medium
I415253,18.46162568,152.479779,Two Year,Fiber Optic,No,0.06641920699895586,Low
L983845,16.52138638,105.010962,Month-to-month,,No,0.035146853146853146,Low
G661518,13.83290937,114.965789,Month-to-month,,No,0.5050377373124904,Medium
Z511670,5.02568958,184.978458,Month-to-month,Fiber Optic,Yes,0.7916873577662886,High
I745729,2.644787483,134.950905,Month-to-month,Fiber Optic,No,0.15625669729462469,Low
K814248,2.522962069,182.490006,Month-to-month,,Yes,0.8605993140136364,High
K719786,3.508974199,192.470522,Month-to-month,Fiber Optic,Yes,0.6687598364107654,Medium
Y874048,11.50651216,149.962093,Month-to-month,Fiber Optic,Yes,0.3421570723616078,Medium
A940721,10.96319721,95.019486,One year,,No,0.0,
V402063,5.505247606,245.174977,Two Year,,Yes,0.7740068074036541,High
D770283,14.16961729,169.944668,Two Year,Fiber Optic,No,0.04372889365632773,Low
Y701439,10.27782059,207.49737,Two Year,Fiber Optic,No,0.10569905241395812,Low
Z281810,3.364993591,245.145743,Month-to-month,Fiber Optic,Yes,1.0,High
O403114,9.307770559,127.478341,Month-to-month,DSL,No,0.17834826830645226,Low
B442948,1.171557288,182.467607,Month-to-month,Fiber Optic,Yes,0.7266687882806094,High
H620644,7.262579715,267.642733,Month-to-month,DSL,Yes,1.0,High
N573961,17.06899012,104.992311,Month-to-month,,No,0.025789473684210522,Low
I403839,10.8600084,164.978458,Month-to-month,DSL,Yes,0.9431102336745707,High
F812880,16.48065356,240.114868,One year,Fiber Optic,Yes,0.7006390145580716,High
L74134,10.85041661,124.960655,Two Year,DSL,No,0.005555555555555556,Low
B255311,4.85576672,127.442069,Month-to-month,DSL,Yes,0.7288574444730561,High
O764702,1.715329149,169.992756,Month-to-month,Fiber Optic,No,0.2620812425440856,Low
D269899,21.71097206,169.992756,One year,Fiber Optic,No,0.024593490800387356,Low
W291881,3.470685398,179.979358,Month-to-month,Fiber Optic,No,0.751166284790018,High
L409845,1.914386255,134.950905,One year,Fiber Optic,No,0.0371047906342024,Low
L647810,9.16272705,192.440432,Two Year,Fiber Optic,No,0.08817885423636401,Low
G97647,7.457173484,172.440432,Two Year,DSL,No,0.018333333333333333,Low
F519639,4.991605214,212.669463,Month-to-month,,Yes,0.9606871401251041,High
J291465,10.5903229,175.133074,Month-to-month,,Yes,0.9924386724386725,High
V170205,14.68216127,159.965008,Month-to-month,Fiber Optic,No,0.263917465909091,Low
Y172017,5.440398012,112.484375,Month-to-month,,No,0.0759758650366526,Low
E996692,11.92300936,179.965581,Month-to-month,Fiber Optic,No,0.48654462202914717,Medium
J207539,9.461939857,252.62403,Month-to-month,Fiber Optic,Yes,0.9910329260864892,High
I797960,13.90000955,95.005709,Two Year,,No,0.015423138952550718,Low
Y592744,13.99579075,240.114868,One year,Fiber Optic,Yes,0.7406530207624867,High
D391430,13.44056701,105.010962,Month-to-month,,No,0.04043227304096869,Low
Q783171,3.179043613,182.45383,Two Year,Fiber Optic,No,0.02664816847734526,Low
K796504,14.58066686,149.944668,Month-to-month,DSL,Yes,0.7761224421682827,High
F157997,17.24908083,144.960655,Month-to-month,Fiber Optic,No,0.0576400826302792,Low
G73581,2.760467902,187.609354,Two Year,DSL,Yes,0.9573165568521605,High
C875992,20.04140358,129.962093,One year,DSL,No,0.03355222559799251,Low
S473175,8.001673351,129.976324,One year,,No,0.047234464707868955,Low
Q585011,1.092219692,192.440432,Month-to-month,Fiber Optic,Yes,0.7924712897468318,High
M353309,14.68600159,172.44408,Month-to-month,Fiber Optic,Yes,0.5906064749904253,Medium
F900891,4.135515169,117.485813,Two Year,,No,0.031351207481082215,Low
L957640,9.086633107,159.965008,One year,Fiber Optic,No,0.08753728535708513,Low
M521755,9.493585403,167.484705,Month-to-month,DSL,Yes,0.9578813545164957,High
C960228,5.372758028,129.962093,Month-to-month,DSL,Yes,0.6516238663436493,Medium
J12843,13.82188875,139.981577,One year,,No,0.016189039718451485,Low
P960014,2.598489694,124.97808,Month-to-month,Fiber Optic,No,0.11142243624065072,Low
T912154,12.9401487,255.137219,Month-to-month,Fiber Optic,Yes,0.9991836734693877,High
G696221,4.957713222,230.105118,Two Year,Fiber Optic,No,0.5627289055077608,Medium
W987755,28.79864005,182.460772,Two Year,Fiber Optic,No,0.02405228758169935,Low
R934959,7.176411327,255.155493,One year,Fiber Optic,Yes,0.8739427349191226,High
B264341,5.709925704,172.457857,Two Year,Fiber Optic,No,0.027136101999761544,Low
Q20365,3.956375328,137.483594,Two Year,DSL,No,0.03739568860258516,Low
W415051,1.033067819,167.456419,Month-to-month,Fiber Optic,Yes,0.7036617299815713,High
Z477994,2.206152519,127.495766,One year,Fiber Optic,No,0.008496732026143792,Low
D195797,3.820262172,287.642733,One year,Fiber Optic,Yes,0.9714522946859904,High
V615478,2.640977982,167.456419,Month-to-month,Fiber Optic,Yes,0.5782647070108373,Medium
U577089,5.622660986,164.988941,Month-to-month,Fiber Optic,No,0.5332484058395771,Medium
N275150,1.634394387,242.632554,Two Year,Fiber Optic,Yes,0.9612414638501596,High
A500103,2.012075635,130.006414,Month-to-month,,Yes,0.8571844621807932,High
J308893,10.06913982,257.63748,Month-to-month,DSL,Yes,0.9955555555555555,High
P892051,6.935335786,129.977753,Month-to-month,DSL,No,0.38412848799189464,Medium
L947038,15.56741347,232.622804,Two Year,Fiber Optic,No,0.2856453984643208,Low
F498478,12.75071284,182.467607,One year,Fiber Optic,No,0.18024429823491048,Low
H75117,8.573785357,220.132293,Month-to-month,Fiber Optic,Yes,0.9860379619684132,High
H292733,13.86188691,252.637807,One year,Fiber Optic,Yes,0.9182473907241712,High
L124227,10.77929667,142.452604,Month-to-month,DSL,Yes,0.7041121911598348,High
Z253470,16.88097916,94.972827,One year,DSL,No,0.007936507936507938,Low
F161487,16.92163398,210.105118,Two Year,DSL,Yes,0.8435980538874778,High
T434750,11.91663193,92.455141,Month-to-month,DSL,No,0.15783306813593526,Low
P43762,2.81822785,194.969934,Month-to-month,Fiber Optic,Yes,0.975183355790207,High
D309783,5.100566529,129.977753,Two Year,DSL,No,0.02487789987789988,Low
B310750,4.806882153,242.628057,Two Year,Fiber Optic,Yes,0.8981516855633909,High
T663920,5.658327457,197.48762,Two Year,Fiber Optic,Yes,0.5282789898991378,Medium
N523308,2.649525158,242.610632,Month-to-month,DSL,Yes,1.0,High
B759427,18.76976086,139.934918,One year,DSL,No,0.04232323232323232,Low
Y802622,13.04542381,112.455141,Month-to-month,Fiber Optic,No,0.027327900857312622,Low
T375340,1.534192133,182.490006,Month-to-month,,Yes,0.940721983330679,High
H782363,9.039309605,149.988989,Month-to-month,,No,0.31868407733092263,Medium
Z515622,10.15330548,107.495766,Month-to-month,DSL,No,0.12400781339699884,Low
X286988,8.792119046,92.455141,One year,DSL,No,0.01979331779331779,Low
E634326,1.542556879,225.145743,One year,DSL,Yes,0.9540837765605568,High
S785720,13.65776694,232.62403,Month-to-month,DSL,Yes,0.9905705705705706,High
A349493,5.165404738,207.638588,One year,,Yes,0.9189590661213685,High
W795143,13.17859958,175.133074,Month-to-month,,Yes,0.9918820861678005,High
Y768966,1.557206083,242.628057,One year,Fiber Optic,Yes,0.7889159819695527,High
H843808,7.226076469,184.964681,Month-to-month,Fiber Optic,No,0.4714945838318109,Medium
A853801,20.91720893,182.443347,Month-to-month,DSL,No,0.4643103423658223,Medium
K296336,7.228526307,117.485813,Month-to-month,,Yes,0.8111895477579959,High
R851367,20.43854626,139.99789,Two Year,,No,0.03568108570814292,Low
V74560,2.915827364,149.937833,Month-to-month,DSL,Yes,0.907464246915048,High
F383331,9.709171662,157.469817,One year,Fiber Optic,No,0.03825396825396825,Low
E770575,1.939549257,152.510442,Two Year,DSL,No,0.09396071249012423,Low
N217934,1.502124145,139.99789,Month-to-month,,Yes,0.8950909812681249,High
E108315,1.906368477,139.951231,Month-to-month,DSL,Yes,0.9835888039223107,High
Z274952,15.60605339,117.439154,Month-to-month,DSL,Yes,0.6023890744328877,Medium
I10685,2.084396413,235.137219,Two Year,DSL,Yes,0.9626552051319852,High
G417957,1.781895205,149.977753,One year,Fiber Optic,No,0.04192645024992748,Low
G777381,2.050742411,149.991327,Month-to-month,,Yes,0.8188652662946103,High
J434777,2.447649309,149.97755,Two Year,,No,0.025617395676219207,Low
R140732,10.81997919,172.456745,Month-to-month,DSL,No,0.620265308490266,Medium
O536253,8.650238791,137.439154,Month-to-month,Fiber Optic,Yes,0.5337054492779089,Medium
N818917,8.878536605,197.494455,Two Year,Fiber Optic,No,0.17806618141157218,Low
U912904,2.359067126,204.961033,Two Year,Fiber Optic,No,0.30329126182305655,Medium
Q895849,6.811759674,162.482694,One year,Fiber Optic,No,0.05265004567988833,Low
K710503,5.207179461,159.964152,Month-to-month,,Yes,0.9099404314244431,High
X415795,9.450195459,169.974105,One year,Fiber Optic,No,0.024835164835164836,Low
I634125,10.6312597,129.959755,Month-to-month,DSL,No,0.43549071218556273,Medium
K834421,3.564836875,119.989722,Month-to-month,,No,0.3903371476286528,Medium
V777004,1.815836226,179.947583,One year,Fiber Optic,No,0.23982722698260733,Low
G902299,8.932053699,167.456419,Month-to-month,Fiber Optic,No,0.25587281610565826,Low
V218370,7.349620762,240.114868,Month-to-month,Fiber Optic,Yes,1.0,High
X415208,14.71424943,194.976769,Month-to-month,Fiber Optic,Yes,0.6933295746477248,Medium
X788909,7.073151031,245.146969,One year,DSL,Yes,0.9756725146198832,High
T898999,1.597765127,139.987503,Month-to-month,DSL,No,0.7664005765492053,High
Q982792,8.054118994,197.483972,Month-to-month,DSL,Yes,0.9779200548249247,High
Y373477,14.96135055,190.173699,Month-to-month,,No,0.63298555932776,Medium
H568978,22.76986341,197.470195,Month-to-month,DSL,Yes,0.5681622780976898,Medium
A795494,2.519975147,149.974105,Month-to-month,DSL,Yes,0.8235155911310499,High
J266332,5.915247686,204.979684,Two Year,Fiber Optic,Yes,0.6055805724487436,Medium
V745261,7.793733508,152.502178,One year,,No,0.0816219466807702,Low
U345949,20.44846104,225.131966,Two Year,DSL,Yes,0.8711812610155729,High
C841625,10.40161068,202.636202,Month-to-month,DSL,Yes,0.9950375939849624,High
D303600,11.40192641,127.460067,Month-to-month,DSL,No,0.1276987718164189,Low
F05516,7.604093453,162.482694,Two Year,Fiber Optic,No,0.0660174153332048,Low
B91498,12.85397739,104.962874,Two Year,,No,0.027327900857312626,Low
X757783,1.410971237,169.937833,Month-to-month,Fiber Optic,Yes,0.877617427542678,High
P464171,8.874920206,159.934918,Month-to-month,Fiber Optic,Yes,0.8242967544949777,High
T843460,6.013261132,217.470195,Two Year,Fiber Optic,No,0.24667916848920463,Low
Z85067,9.306233406,245.146969,Month-to-month,DSL,Yes,0.9998615916955018,High
A378200,4.902104964,177.48762,Month-to-month,DSL,Yes,0.9659710426613709,High
W314163,1.894776657,162.465269,Month-to-month,DSL,Yes,0.9849260393522689,High
Q738259,5.204111135,147.456419,Two Year,DSL,No,0.12083656924281502,Low
E856035,1.375013189,134.950905,Month-to-month,Fiber Optic,No,0.22700539455293364,Low
D960842,1.387575524,127.442069,One year,DSL,No,0.13066458034503145,Low
X618114,2.685677496,184.978458,One year,Fiber Optic,No,0.06685563409260747,Low
T446100,5.511437756,137.468388,One year,,No,0.01098901098901099,Low
S860728,16.58244758,182.443347,Month-to-month,DSL,Yes,0.9367639818494579,High
I273760,14.17620441,172.487091,Month-to-month,,Yes,0.778046607451108,High
W963695,10.81527088,162.500692,Month-to-month,Fiber Optic,No,0.14793797101181444,Low
D878040,20.01892414,137.439154,Month-to-month,Fiber Optic,No,0.14753699416973964,Low
N82795,6.956508263,220.114868,One year,DSL,Yes,0.9639397708704658,High
G868770,8.274610767,159.994242,Month-to-month,,Yes,0.9426069769543481,High
J444660,6.786723844,159.964152,Month-to-month,,Yes,0.7745670528187236,High
A751773,3.605888824,275.133571,Month-to-month,Fiber Optic,Yes,0.9885217391304347,High
R183041,10.19243185,194.958118,Two Year,Fiber Optic,No,0.016377223735812282,Low
W76958,3.998433243,124.97808,Two Year,Fiber Optic,No,0.000588235294117647,Low
B813081,4.964368923,92.455141,One year,DSL,No,0.025576097105508868,Low
L285305,5.884557067,229.993134,Two Year,Fiber Optic,No,0.3060043640616161,Medium
Z592090,1.084656113,147.478341,Month-to-month,Fiber Optic,No,0.2184724337868805,Low
M200082,7.21126107,179.947583,Month-to-month,Fiber Optic,Yes,0.8730308419968554,High
