Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Contract,InternetService,PaperlessBilling,PaymentMethod,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Churn
5.071456681,232.637807,1402.20491,6.915228797,One year,DSL,No,Credit Card (automatic),No,No,Yes,Yes,Yes
12.02106494,195.006206,1447.196935,11.30215199,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),Yes,Yes,No,No,Yes
5.049303717,267.642733,1662.510936,9.513085538,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,Yes,Yes,Yes
18.17247008,149.959755,1707.641161,9.497106973,Two Year,Fiber Optic,No,Mailed Check,Yes,No,No,Yes,No
15.31997698,220.114868,2181.752793,12.21852573,Two Year,DSL,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
16.0708543,157.483594,1575.683555,8.272244827,Month-to-month,Fiber Optic,No,Mailed Check,No,No,No,No,No
7.873371451,127.474951,1029.489242,10.24857935,Two Year,,No,Electronic Check,No,Yes,No,Yes,No
23.62866494,139.981577,2370.184448,6.743431946,Two Year,,Yes,Electronic Check,No,No,Yes,No,No
25.8634566,255.133571,3309.919373,12.4703522,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,Yes,Yes
9.405224809,194.966286,1623.273925,7.913676085,One year,DSL,Yes,Mailed Check,No,No,No,Yes,Yes
12.84490034,179.965581,1146.199921,9.362849722,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,No,No,No
16.59325254,174.976769,2229.268031,17.41324465,Month-to-month,DSL,Yes,Credit Card (automatic),No,Yes,Yes,No,Yes
20.35456039,187.609354,2512.36494,13.43700846,Month-to-month,DSL,No,Electronic Check,No,No,Yes,Yes,No
12.00925702,169.937833,1297.388488,11.95206054,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,No,Yes,No
2.861423443,115.002061,283.39178,4.550449856,Month-to-month,,No,Credit Card (automatic),Yes,No,No,No,No
14.20349453,152.462354,1947.7853,6.09060584,Month-to-month,DSL,No,Electronic Check,Yes,No,Yes,No,Yes
4.98152586,207.609354,849.1972541,10.2863601,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,Yes,Yes
23.12150846,147.503078,2131.359827,11.17709222,Month-to-month,,No,Credit Card (automatic),No,No,No,No,No
6.307178205,200.118516,1464.035068,14.12145884,Two Year,DSL,Yes,Credit Card (automatic),No,Yes,Yes,Yes,No
12.73622643,137.497825,1381.538548,7.799780591,One year,,Yes,Bank Transfer(automatic),Yes,No,No,No,No
12.00466914,134.980139,1248.626874,7.122072827,Two Year,,No,Electronic Check,No,No,No,No,No
2.243757398,147.442069,558.3751762,9.329902365,One year,Fiber Optic,No,Bank Transfer(automatic),No,No,No,Yes,No
1.583394702,197.494455,676.2178659,7.509389052,One year,Fiber Optic,No,Mailed Check,Yes,Yes,Yes,No,No
14.23487852,162.529926,1641.938696,15.06990851,One year,,Yes,Bank Transfer(automatic),Yes,Yes,No,No,No
15.28108311,210.151777,1811.964373,9.321265424,Month-to-month,,No,Bank Transfer(automatic),No,No,Yes,Yes,Yes
4.135827839,159.965581,1066.632555,3.564651961,Month-to-month,DSL,No,Electronic Check,No,Yes,No,No,Yes
9.740709475,190.173699,1514.131966,7.779622319,Month-to-month,,Yes,Electronic Check,Yes,No,Yes,Yes,Yes
1.213704886,202.649979,1189.549671,10.74985413,Two Year,DSL,No,Electronic Check,Yes,No,Yes,Yes,Yes
11.86252419,134.950905,1114.020282,7.738373361,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,No
2.416685985,142.500692,1078.291303,12.01267388,One year,DSL,Yes,Electronic Check,Yes,Yes,No,No,No
6.73327535,114.997564,854.2977548,14.04748759,Month-to-month,,Yes,Electronic Check,No,No,No,No,No
6.549035393,232.62403,1489.077486,3.11231175,Two Year,DSL,Yes,Credit Card (automatic),No,Yes,Yes,Yes,Yes
10.57197066,242.628057,1649.312808,8.284591121,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
3.379756569,202.443347,905.1959227,6.269792565,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,No,Yes,Yes
8.959047529,124.993537,684.6318529,9.803905459,Two Year,,Yes,Electronic Check,No,Yes,No,No,No
10.23679934,174.976769,1662.533055,8.571019738,Two Year,DSL,No,Electronic Check,No,Yes,Yes,No,No
14.96503088,225.145743,2436.57146,10.00344746,Month-to-month,DSL,Yes,Mailed Check,Yes,No,Yes,Yes,Yes
23.79323993,275.133571,2677.74041,4.255224068,One year,Fiber Optic,No,Mailed Check,No,No,Yes,Yes,Yes
11.45675389,287.642733,1779.309609,11.2714618,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,Yes,Yes,Yes,Yes
11.04076215,177.65076,1494.716409,8.477982632,Month-to-month,,No,Electronic Check,Yes,No,Yes,Yes,Yes
7.425503428,220.114868,1740.72604,9.753145376,Month-to-month,DSL,No,Credit Card (automatic),No,No,Yes,Yes,Yes
2.411712843,197.516854,704.7552669,14.57387887,One year,,Yes,Mailed Check,Yes,Yes,No,Yes,Yes
2.009542213,194.974431,558.4710883,13.13441554,One year,Fiber Optic,No,Bank Transfer(automatic),Yes,Yes,No,Yes,No
9.068119482,175.133074,1282.279049,11.62771397,Month-to-month,,Yes,Mailed Check,No,No,Yes,Yes,Yes
1.926789854,147.478341,287.8189836,6.114030983,Month-to-month,Fiber Optic,No,Electronic Check,Yes,No,No,No,Yes
11.77389421,134.980139,1129.529441,12.76603868,Two Year,,Yes,Electronic Check,No,No,No,No,No
2.585228303,157.483594,394.0148722,6.348897952,One year,Fiber Optic,No,Mailed Check,No,No,No,No,No
9.517703088,255.141716,1302.230824,16.10939031,One year,Fiber Optic,Yes,Credit Card (automatic),Yes,Yes,Yes,Yes,No
9.532523799,137.439154,970.4682919,7.151598137,Two Year,Fiber Optic,Yes,Mailed Check,No,No,Yes,No,No
23.103996,235.159141,2522.88913,4.575363954,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,Yes,Yes,Yes,No
5.104873611,147.460067,682.9871863,13.42263904,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,No,No,Yes
6.877942744,232.637807,1537.109931,3.559550725,Month-to-month,DSL,No,Mailed Check,No,No,Yes,Yes,Yes
21.17839683,137.439154,1961.923965,5.971214226,One year,Fiber Optic,Yes,Mailed Check,No,No,Yes,No,Yes
1.586331702,129.948316,676.1747964,7.287197615,Month-to-month,DSL,Yes,Credit Card (automatic),No,Yes,Yes,No,No
3.778174405,242.632554,929.2607767,11.30031859,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,Yes
11.58276897,187.609354,1849.484087,10.26519974,Month-to-month,DSL,No,Mailed Check,No,No,Yes,Yes,Yes
11.62258922,232.652038,1998.680227,16.28075484,One year,,Yes,Mailed Check,Yes,No,Yes,Yes,Yes
20.78013031,159.980465,1898.877878,10.96553586,One year,,Yes,Mailed Check,No,Yes,No,Yes,No
3.940297464,159.947583,992.3501481,10.93514898,Month-to-month,DSL,No,Bank Transfer(automatic),No,No,No,Yes,Yes
11.38099891,137.487242,994.6354785,2.98020454,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,Yes,No,No,No
1.473304337,245.131966,954.0290712,17.05256354,Two Year,Fiber Optic,Yes,Mailed Check,Yes,Yes,Yes,Yes,Yes
12.75609778,117.439154,1775.838153,12.29165611,Month-to-month,DSL,No,Bank Transfer(automatic),No,No,Yes,No,No
6.253919786,209.993134,1297.050577,10.32744663,Two Year,DSL,Yes,Electronic Check,Yes,Yes,No,Yes,Yes
18.9537053,169.974105,1746.405243,9.22949351,One year,Fiber Optic,Yes,Electronic Check,Yes,No,No,No,No
9.640061615,197.470195,1698.465833,10.02758972,Two Year,DSL,Yes,Electronic Check,Yes,Yes,No,Yes,No
5.201330266,137.516476,665.4740915,7.259022839,Month-to-month,,Yes,Bank Transfer(automatic),No,Yes,No,No,Yes
12.42120946,207.475448,1886.153328,10.97274944,Month-to-month,DSL,Yes,Electronic Check,No,Yes,No,Yes,Yes
8.134438503,160.00128,958.6989908,11.87042081,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,No,No,No,No
14.86764776,147.478341,1446.203986,9.531063533,Two Year,Fiber Optic,Yes,Electronic Check,Yes,No,No,No,No
5.548652108,127.488728,774.6125757,8.798065013,Two Year,,Yes,Credit Card (automatic),No,No,No,Yes,No
18.35541838,139.981577,1939.811149,15.27146446,Month-to-month,,No,Electronic Check,No,No,Yes,No,No
7.62779591,220.132293,1165.564309,7.014445177,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,Yes,Yes,Yes
4.439685675,214.952509,750.8768234,10.62019312,One year,Fiber Optic,No,Mailed Check,No,Yes,No,Yes,No
11.16903388,139.99789,1292.3206,10.04585562,One year,,No,Electronic Check,No,Yes,No,Yes,No
14.14101821,270.160419,2335.130986,10.88047174,Month-to-month,DSL,No,Electronic Check,Yes,Yes,Yes,Yes,Yes
3.212400569,202.443347,769.8534863,9.975481565,Two Year,Fiber Optic,Yes,Electronic Check,No,No,No,Yes,Yes
16.84928353,172.47417,1729.837284,7.248946018,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,Yes,No,Yes,No
3.834727471,137.468388,649.3891796,9.53003591,Month-to-month,,Yes,Electronic Check,No,No,Yes,No,Yes
6.198230305,104.962874,823.0046464,6.592317798,Two Year,,No,Bank Transfer(automatic),No,No,Yes,No,No
4.216732972,174.969934,1107.882056,8.124261532,Two Year,DSL,No,Bank Transfer(automatic),No,Yes,No,Yes,No
4.355064781,139.99789,683.8622599,11.44655577,One year,,Yes,Mailed Check,No,Yes,No,Yes,No
4.030250374,144.988941,1301.49424,10.1755818,Two Year,DSL,Yes,Electronic Check,Yes,Yes,Yes,No,No
9.915959247,114.997564,1079.012505,13.7362126,One year,,Yes,Electronic Check,No,No,No,No,No
9.821728297,172.484753,1283.463995,13.93422217,Month-to-month,,Yes,Credit Card (automatic),Yes,No,No,Yes,Yes
9.183905417,124.97808,987.653655,3.405050602,Month-to-month,Fiber Optic,No,Electronic Check,No,No,No,No,No
8.892893007,174.991856,1088.263081,10.69284712,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,Yes,No,Yes,No
7.661226872,92.488023,583.0259559,10.11985468,Month-to-month,,No,Credit Card (automatic),No,Yes,No,No,No
12.4767812,139.965008,1778.733282,5.863179258,Month-to-month,DSL,No,Bank Transfer(automatic),No,No,No,Yes,No
2.462148717,192.470522,900.4043765,13.357551,Month-to-month,Fiber Optic,No,Electronic Check,No,No,No,Yes,Yes
14.09942339,220.118516,1693.576099,14.04061351,One year,Fiber Optic,No,Mailed Check,No,Yes,Yes,Yes,Yes
7.272649386,232.622804,1143.826239,4.586902043,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,No,Yes,Yes,Yes
3.999030359,210.156274,886.340074,11.03563726,One year,,No,Credit Card (automatic),Yes,No,Yes,Yes,No
3.115945151,114.972827,373.2772664,11.32768159,One year,Fiber Optic,Yes,Credit Card (automatic),Yes,No,No,No,No
13.67931764,149.977753,1245.328696,5.307097721,Month-to-month,Fiber Optic,No,Mailed Check,Yes,Yes,No,No,No
14.6728104,184.985293,1564.936841,8.993783986,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,No,Yes,No,Yes
5.953547112,132.479779,1354.401018,11.05733159,Month-to-month,DSL,Yes,Electronic Check,Yes,No,Yes,No,No
11.74635394,190.12704,1971.429689,8.702618087,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,Yes
5.954024226,92.488023,623.7865683,7.045651851,Two Year,,Yes,Electronic Check,No,Yes,No,No,No
22.8577804,220.114868,3040.553763,12.61411193,One year,DSL,Yes,Electronic Check,No,No,Yes,Yes,Yes
1.407866545,107.495766,864.7036995,9.703658153,Month-to-month,DSL,No,Credit Card (automatic),Yes,No,No,No,Yes
21.08265979,169.967067,2042.113893,8.220453321,Two Year,,No,Mailed Check,No,No,No,Yes,No
11.10356439,222.679213,1973.661316,8.816497541,Month-to-month,,Yes,Mailed Check,Yes,No,Yes,Yes,Yes
9.734064703,200.132293,1755.645123,11.11756812,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,Yes,Yes,Yes
12.21754865,262.610632,1758.735654,13.07119875,Month-to-month,Fiber Optic,No,Mailed Check,No,No,Yes,Yes,Yes
2.423722078,152.495236,557.0118807,12.10865222,Month-to-month,,No,Credit Card (automatic),Yes,Yes,Yes,No,Yes
13.66061487,202.636202,2205.334092,9.681031902,One year,DSL,No,Mailed Check,Yes,Yes,Yes,Yes,No
8.701581043,127.478341,1451.201108,10.49495185,One year,DSL,Yes,Electronic Check,Yes,No,No,No,No
4.844060027,159.983006,609.0598401,7.535866122,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),No,Yes,No,No,No
6.485034974,124.960655,1221.100604,8.713443753,Month-to-month,DSL,Yes,Electronic Check,No,No,No,No,Yes
1.14113241,252.62403,745.0493094,7.191637555,One year,Fiber Optic,Yes,Mailed Check,No,Yes,Yes,Yes,Yes
7.69213424,104.97808,1220.452161,12.2870805,Two Year,DSL,No,Mailed Check,No,No,No,No,No
13.73012915,204.961033,1771.472597,10.66015784,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,No,No,Yes,Yes
5.690013293,245.145743,1201.484293,7.044096971,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,No,Yes,Yes,Yes
6.68894661,95.019486,764.3017535,12.14893118,Two Year,,Yes,Bank Transfer(automatic),Yes,No,No,No,No
9.475983046,169.937833,1022.415622,12.71107869,One year,Fiber Optic,No,Electronic Check,No,No,No,Yes,No
4.893221514,207.475448,1284.442486,9.759360165,Month-to-month,DSL,No,Credit Card (automatic),No,Yes,No,Yes,Yes
2.656915117,114.983787,289.9240291,2.816821044,Month-to-month,,Yes,Credit Card (automatic),No,Yes,No,No,No
8.381515693,232.637807,1718.600163,9.617602049,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
14.53315436,225.131966,2494.633068,13.06640293,Two Year,DSL,Yes,Credit Card (automatic),Yes,Yes,Yes,Yes,No
13.62832619,212.641455,2270.749222,8.669204519,Two Year,DSL,Yes,Electronic Check,No,Yes,Yes,Yes,Yes
1.281566108,152.495236,567.6177123,13.97477268,Month-to-month,,No,Electronic Check,Yes,Yes,Yes,No,Yes
3.365552603,134.950905,380.0501404,11.19861363,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,Yes
5.397827503,200.132293,1436.408211,10.18921185,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,Yes,Yes
9.001231999,197.470195,1852.503069,9.518819692,Two Year,DSL,Yes,Bank Transfer(automatic),Yes,Yes,No,Yes,No
10.9750814,192.456745,1312.008382,11.01996949,Two Year,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,No
7.825845378,162.471255,863.0820861,14.91100172,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,Yes,Yes,No,Yes
14.12966281,222.660939,1854.793303,11.17971961,Month-to-month,,No,Mailed Check,No,Yes,Yes,Yes,Yes
14.66914461,114.950905,1778.431765,12.16826675,Two Year,DSL,No,Electronic Check,No,No,No,No,No
5.388165017,182.446995,764.2419259,17.39213562,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,No,Yes,Yes
2.810825808,95.005709,307.018806,12.02476736,Two Year,,No,Electronic Check,Yes,Yes,No,No,No
2.485229169,172.456745,1179.782483,6.6769165,Month-to-month,DSL,No,Bank Transfer(automatic),No,Yes,No,Yes,Yes
2.051069457,177.65076,1040.034575,11.78679636,Two Year,,No,Mailed Check,Yes,No,Yes,Yes,No
6.10108047,207.638588,1080.159892,7.846521648,One year,,Yes,Mailed Check,No,No,Yes,Yes,No
4.950398978,220.118516,775.5613336,5.670110512,Two Year,Fiber Optic,Yes,Electronic Check,No,Yes,Yes,Yes,Yes
10.16660427,137.468388,1061.587971,13.37036883,Two Year,,Yes,Mailed Check,No,No,Yes,No,No
12.29558653,159.965008,1334.403775,9.826229752,Month-to-month,Fiber Optic,No,Electronic Check,No,No,No,Yes,Yes
24.8868126,182.465269,2346.143947,12.07226102,Two Year,Fiber Optic,No,Bank Transfer(automatic),Yes,No,No,Yes,No
9.660361769,129.977753,1491.768656,15.42491471,One year,DSL,Yes,Mailed Check,Yes,Yes,No,No,No
7.663625954,112.484375,927.1279646,8.601959705,Month-to-month,,No,Bank Transfer(automatic),No,No,No,No,Yes
5.25445262,127.488728,686.9354616,8.787582345,One year,,Yes,Electronic Check,No,No,No,Yes,No
13.59137366,162.471255,1460.513443,6.362190982,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,Yes,Yes,No,No
12.3492819,154.961766,1942.250203,9.507249087,Month-to-month,DSL,No,Bank Transfer(automatic),Yes,Yes,Yes,No,Yes
18.37317391,194.976769,1923.549943,12.06831191,Two Year,Fiber Optic,Yes,Mailed Check,No,Yes,Yes,No,No
8.498042024,192.48852,1239.802036,5.600227586,One year,Fiber Optic,No,Credit Card (automatic),No,Yes,No,No,No
22.33583015,162.452604,2499.186161,13.15969677,Two Year,Fiber Optic,Yes,Electronic Check,Yes,No,Yes,No,No
1.541545443,107.48056,302.3848209,6.18537496,Two Year,,Yes,Electronic Check,Yes,No,Yes,No,No
12.78453216,142.482694,1865.48625,9.089998883,Month-to-month,DSL,Yes,Electronic Check,Yes,No,No,Yes,Yes
2.527681829,165.018175,908.7910203,11.21142669,Two Year,,Yes,Electronic Check,Yes,Yes,Yes,No,Yes
7.065506244,125.007314,790.9469893,5.868957217,Month-to-month,,Yes,Electronic Check,No,No,No,No,No
4.258552081,139.987503,956.2636975,2.657311067,Month-to-month,DSL,Yes,Credit Card (automatic),Yes,Yes,No,No,Yes
4.801969514,112.455141,639.3261343,13.75498892,Month-to-month,Fiber Optic,No,Electronic Check,No,No,No,No,No
5.204853319,212.622804,1572.045646,11.07079287,Two Year,DSL,Yes,Mailed Check,Yes,No,Yes,Yes,Yes
32.0730133,182.460772,3099.922244,10.74788638,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,Yes,No
11.16847385,159.947583,1599.727567,15.68552752,One year,DSL,No,Credit Card (automatic),No,No,No,Yes,Yes
16.8000196,245.145743,2188.672399,10.08605721,Two Year,Fiber Optic,No,Bank Transfer(automatic),Yes,No,Yes,Yes,No
17.6210362,149.977753,1586.699491,16.26782621,Month-to-month,Fiber Optic,No,Mailed Check,Yes,Yes,No,No,No
17.18829795,184.967019,1828.279015,4.946414499,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,Yes,Yes,No,Yes
17.52138221,92.455141,1866.966586,14.19610787,Month-to-month,DSL,Yes,Mailed Check,No,No,No,No,No
10.4103675,149.944668,1718.555203,15.83394061,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,Yes,No,No
3.310281145,167.456419,556.2193844,7.663279641,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,No,No,Yes
2.993625911,197.516854,1035.183038,7.43893815,Month-to-month,,No,Electronic Check,Yes,Yes,No,Yes,Yes
16.26037537,152.488401,1580.43019,11.70582668,Month-to-month,,Yes,Electronic Check,Yes,Yes,No,Yes,Yes
3.045064701,162.482694,703.6927423,13.60774223,Month-to-month,Fiber Optic,No,Mailed Check,Yes,No,No,Yes,Yes
15.35762157,262.610632,1842.258692,6.02604588,Month-to-month,Fiber Optic,No,Mailed Check,No,No,Yes,Yes,Yes
5.940902789,190.173699,1167.271182,8.273678516,Month-to-month,,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,Yes
5.988505209,187.513939,1007.289786,9.424686492,Month-to-month,,No,Bank Transfer(automatic),Yes,Yes,Yes,No,Yes
7.138784756,212.641455,1500.69101,10.05990041,One year,DSL,Yes,Electronic Check,No,Yes,Yes,Yes,Yes
8.951793883,104.964303,1404.773397,12.69711858,Month-to-month,DSL,Yes,Electronic Check,No,Yes,No,No,No
4.221959275,232.637807,1342.310858,10.3853182,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,Yes,Yes
9.797427154,142.499263,1250.94478,10.48123205,Two Year,,Yes,Mailed Check,Yes,No,Yes,No,No
10.90397471,277.63748,1710.958869,13.43076227,One year,Fiber Optic,Yes,Electronic Check,Yes,Yes,Yes,Yes,Yes
1.665591776,112.455141,169.3992798,7.951590644,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,No,No,No
8.611218573,220.118516,1261.554565,9.100502767,One year,Fiber Optic,Yes,Credit Card (automatic),No,Yes,Yes,Yes,Yes
1.28507969,139.951231,794.9581116,11.9086306,Two Year,DSL,No,Mailed Check,No,Yes,No,Yes,Yes
1.379696124,184.978458,713.364269,5.304627269,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,No,No,Yes,No
3.084376591,210.138,952.5914921,12.07096717,Month-to-month,,Yes,Electronic Check,No,Yes,Yes,Yes,Yes
2.43754565,142.468917,778.6094503,7.336943024,Two Year,DSL,Yes,Electronic Check,Yes,Yes,No,Yes,No
3.288124191,160.00128,627.0001275,10.16142541,Two Year,Fiber Optic,Yes,Electronic Check,Yes,No,No,No,No
32.30772134,127.481989,2938.319116,9.632814549,Two Year,Fiber Optic,Yes,Electronic Check,Yes,Yes,No,No,No
13.46565415,162.452604,1566.001524,6.346778536,Two Year,Fiber Optic,No,Mailed Check,Yes,No,Yes,No,No
19.244458,172.457857,1889.642423,12.1986895,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,No,No
8.69085131,255.155493,1420.771651,6.444558317,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,No
3.778575882,184.979684,1254.725693,11.7174619,Two Year,DSL,No,Bank Transfer(automatic),No,Yes,No,Yes,Yes
10.27819073,175.006206,1570.345219,6.286550988,Month-to-month,DSL,Yes,Credit Card (automatic),Yes,Yes,No,No,Yes
4.156887945,112.455141,500.4406927,9.886595026,One year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,No
11.32083915,194.958118,1563.848623,7.972497589,Two Year,Fiber Optic,Yes,Mailed Check,Yes,No,Yes,No,No
5.254442453,172.44408,787.0962355,11.10996233,Two Year,Fiber Optic,No,Electronic Check,No,Yes,Yes,No,No
5.2551003,200.165175,1119.610001,9.301929385,Two Year,,No,Credit Card (automatic),No,Yes,Yes,Yes,No
6.417132666,127.460067,1155.782468,8.535578793,Month-to-month,DSL,Yes,Mailed Check,No,Yes,No,No,No
18.61278731,147.478341,1995.346628,9.083448287,Two Year,Fiber Optic,Yes,Electronic Check,Yes,No,No,No,No
4.924623699,207.49737,922.1362066,9.581508542,One year,Fiber Optic,No,Electronic Check,Yes,Yes,No,Yes,No
6.325942162,169.937833,717.6823944,8.763218085,Two Year,Fiber Optic,Yes,Electronic Check,No,No,No,Yes,No
17.22220989,152.457857,2223.835601,12.72077056,One year,DSL,Yes,Electronic Check,No,No,Yes,No,No
3.238699239,162.460772,1143.685617,5.304635517,One year,DSL,No,Bank Transfer(automatic),No,No,No,Yes,No
6.437878909,200.132293,1537.296207,11.18732698,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,Yes,Yes
15.22323989,182.460772,1614.544362,11.6443975,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),No,No,No,Yes,Yes
7.484425045,124.97808,758.8338668,9.83612847,One year,Fiber Optic,Yes,Credit Card (automatic),No,No,No,No,No
